159,ADVG,Adtran Networks SE,Xetra,Technology,Communications & Networking,€998.41M,-42.5x,0.38,€19.18,0.1%
160,MUMG,Mensch und Maschine Software,Xetra,Technology,Software & IT Services,€997.48M,32.4x,4.4,€58.90,-0.8%
161,NB2,Northern Data,Frankfurt,Technology,Integrated Hardware & Software,€986.95M,-4x,-0.11,€23.40,11.2%
162,WACGn,Wacker Neuson,Xetra,Industrials,"Machinery, Tools, Heavy Vehicles, Trains & Ships",€976.70M,8.5x,-0.38,€14.34,2.4%
163,BYWGnx,Baywa Vink AG,Xetra,Consumer Non-Cyclicals,Food & Tobacco,€975.51M,-5.5x,0.01,€14.60,7.8%
164,BYWG,Baywa AG,Frankfurt,Consumer Non-Cyclicals,Food & Tobacco,€975.51M,-5.5x,0.01,€27,3.8%
165,2498q,Htc Corp Gdr,Frankfurt,Technology,"Computers, Phones & Household Electronics",€965.11M,-9.3x,11.57,€4.20,-4.5%
166,IMX,Imax,Frankfurt,Consumer Cyclicals,Media & Publishing,€954.86M,49.7x,0.13,€17.70,-1.7%
167,NXUG,Nexus,Xetra,Technology,Software & IT Services,€930.56M,36.2x,2.88,€53.60,1.5%
168,SPBH,Sedlmayr Grund und Immobilien KgaA,Frankfurt,Real Estate,Real Estate Operations,€903.18M,70.7x,,"€1,230",-3.2%
169,FYB,Formycon,Xetra,Healthcare,Biotechnology & Medical Research,€902.43M,13.1x,0.14,€51.20,2.9%
170,EUZG,Eckert&Ziegler AG,Xetra,Technology,Office Equipment,€902.19M,26.8x,,€43.22,1.8%
171,BEFG,Berliner Effektengesellschaft,Frankfurt,Financials,Investment Banking & Investment Services,€888.70M,68.3x,-1.36,€67.50,-0.7%
172,VOSG,Vossloh AG,Xetra,Basic Materials,Metals & Mining,€851.86M,16x,4.02,€48.50,1.4%
173,OHBG,OHB SE,Xetra,Industrials,Aerospace & Defense,€836.74M,12.7x,0.14,€43.70,0.7%
174,DRWG,Draegerwerk AG,Xetra,Healthcare,Healthcare Equipment & Supplies,€831.07M,7.1x,0.04,€44,0.5%
175,DRWG_p,Draegerwerk VZO,Xetra,Healthcare,Healthcare Equipment & Supplies,€831.07M,7.1x,0.04,€46,0.5%
176,SFQ,SAF Holland,Xetra,Consumer Cyclicals,Automobiles & Auto Parts,€823.45M,8.9x,0.23,€18.24,1.4%
177,COP1n,CompuGroup AG,Xetra,Technology,Software & IT Services,€819.48M,25.5x,-0.38,€15.73,4.6%
178,CBRO,Close Brothers,Frankfurt,Financials,Banking Services,€819.43M,5x,0.06,€5.50,1.9%
179,SZGG,Salzgitter AG,Xetra,Basic Materials,Metals & Mining,€817.26M,39.4x,-0.12,€15.32,1.5%
180,FDD,Pilkington Deutschland,Hamburg,Consumer Cyclicals,Homebuilding & Construction Supplies,€813.12M,-47.1x,,€300,3.4%
181,RHKG,Rhoen-Klinikum,Xetra,Healthcare,Healthcare Providers & Services,€803.26M,17.3x,0.21,€12,0%
182,S92G,SMA Solar AG,Xetra,Technology,Semiconductors & Semiconductor Equipment,€784.22M,4.7x,-2.11,€22.66,1.6%
183,EKTG,Energiekontor,Xetra,Utilities,Electrical Utilities & IPPs,€782.58M,10.6x,0.11,€56.70,-1.4%
184,TGHN,Logwin,Xetra,Industrials,Freight & Logistics Services,€765.87M,10.8x,-5.02,€266,0%
185,MUBG,Muehlbauer,Xetra,Financials,Investment Holding Companies,€752.17M,23.7x,,€53,0%
186,STOG_p,Sto KGaA,Xetra,Consumer Cyclicals,Homebuilding & Construction Supplies,€750.56M,9.2x,-2.05,€118.40,1.4%
187,TNIE,Tonies SE,Xetra,Consumer Cyclicals,Leisure Products,€739.63M,-67.5x,-0.93,€6.48,-0.6%
188,ENGLG,Digital Invest eV,Xetra,Financials,Investment Banking & Investment Services,€739.63M,4.1x,,€1.55,0%
189,SGCG,SGL Carbon SE,Xetra,Industrials,"Machinery, Tools, Heavy Vehicles, Trains & Ships",€737.91M,9.2x,0.48,€6.06,2.5%
190,SSHG,Suedwestdeutschelzwerke,Frankfurt,Consumer Non-Cyclicals,Food & Tobacco,€704M,21.7x,0.11,€67,11.7%
191,YSNG,Secunet AG,Xetra,Technology,Software & IT Services,€703.88M,25.5x,-3.74,€109.40,2.1%
192,KORI,Clariane SE,Frankfurt,Healthcare,Healthcare Providers & Services,€697.63M,-2x,0.01,€1.96,-0.1%
193,TTKG,Takkt AG,Xetra,Technology,Office Equipment,€696.82M,127.9x,-1.38,€10.76,1.3%
194,PHHGn,Paul Hartmann,Frankfurt,Healthcare,Healthcare Equipment & Supplies,€692.59M,11.6x,-1.13,€194,-0.5%
195,CWCG,Cewe Color,Xetra,Industrials,Professional & Commercial Services,€676.94M,11.6x,0.85,€98.40,0%
196,PBBG,Deutsche Pfandbriefbank AG,Xetra,Financials,Banking Services,€657.58M,19.4x,-0.17,€4.89,2.8%
197,MUXG,Mutares SE & Co KgaA,Xetra,Financials,Investment Banking & Investment Services,€654.38M,-18.2x,,€30.65,0.3%
198,DEZG,Deutz AG,Xetra,Industrials,"Machinery, Tools, Heavy Vehicles, Trains & Ships",€639.69M,8x,-0.28,€4.63,2.2%
199,NLVGn,Nuernberger Beteiligungs,Xetra,Financials,Insurance,€639.06M,15.1x,-0.39,€54.50,-4.4%
200,MLPG,MLP AG,Xetra,Financials,Investment Banking & Investment Services,€638.37M,10.6x,4.21,€5.87,1.9%
201,AOXG,Alstria,Xetra,Real Estate,Residential & Commercial REITs,€628.54M,-1x,0,€3.50,-0.6%
202,PATGn,Patrizia Immobilien,Xetra,Real Estate,Real Estate Operations,€624.95M,-161.8x,2.2,€7.23,3.7%
203,SISG,First Sensor AG,Xetra,Technology,Electronic Equipment & Parts,€622.47M,228.9x,-10.17,€60.40,0.3%
204,ATSV,At&S Austria,Frankfurt,Technology,Semiconductors & Semiconductor Equipment,€608M,-7.1x,0.01,€15.65,-0.5%
205,MDNG,Medion AG,Xetra,Technology,"Computers, Phones & Household Electronics",€598.73M,35.1x,0.22,€13.40,0%
