112,UINV,Union Inv,Amman,Consumer Non-Cyclicals,Food & Tobacco,JOD 5.40M,-1.3x,0,JOD 0.14,7.7%
113,JNTH,Tajcateringhousing,Amman,Consumer Cyclicals,Hotels & Entertainment Services,JOD 4.80M,16.5x,0.16,JOD 0.49,0%
114,ASAS,Al Assas,Amman,Basic Materials,Construction Materials,JOD 4.77M,12.2x,,JOD 0.68,-2.9%
115,UTOB,Union Tobacco,Amman,Consumer Non-Cyclicals,Food & Tobacco,JOD 4.75M,-0.5x,0,JOD 0.28,3.7%
116,AMAD,Amad Realst. Invst,Amman,Real Estate,Real Estate Operations,JOD 4.74M,-46.5x,,JOD 0.79,0%
117,DARA,Darat,Amman,Real Estate,Real Estate Operations,JOD 4.72M,8.9x,0.06,JOD 0.47,2.2%
118,RICS,Al-Rakaez,Amman,Real Estate,Real Estate Operations,JOD 4.29M,32.5x,-0.66,JOD 0.39,0%
119,WOOL,Akary for Industries and Real Estate Investments,Amman,Consumer Cyclicals,Textiles & Apparel,JOD 4.20M,,0.01,JOD 8.40,0%
120,DAIF,Dar Al Aman Islamic Finance,Amman,Financials,Banking Services,JOD 4.16M,-3.7x,0.03,JOD 0.26,0%
121,COHO,Contempro,Amman,Consumer Cyclicals,Homebuilding & Construction Supplies,JOD 4.08M,22.7x,0.05,JOD 0.68,-2.9%
122,JOMC,Jordanian Management and Consultancy Company PSC,Amman,Industrials,Professional & Commercial Services,JOD 4.05M,5x,0.07,JOD 1.62,0%
123,AQAR,Real Estate and Investment,Amman,Real Estate,Real Estate Operations,JOD 3.54M,-196.7x,-1.78,JOD 0.59,0%
124,JITC,Intl Trading Center,Amman,Industrials,Diversified Industrial Goods Wholesale,JOD 3.47M,10.4x,0.19,JOD 1.02,0%
125,HIPR,High Performance,Amman,Real Estate,Real Estate Operations,JOD 3.36M,-93.3x,-1.44,JOD 0.28,0%
126,BLAD,Al Bilad Securities and Investment,Amman,Financials,Investment Banking & Investment Services,JOD 3.30M,-3.2x,0.22,JOD 0.32,0%
127,LEIN,Latent Energies for Investments,Amman,,,JOD 3M,-30.9x,1.51,JOD 0.80,0%
128,MIIC,Al Manara Insurance Company PSC,Amman,Financials,Insurance,JOD 2.91M,-14.8x,-0.4,JOD 0.52,0%
129,AMON,Amoun Int. Inv.,Amman,Real Estate,Residential & Commercial REITs,JOD 2.90M,-18.1x,0.11,JOD 0.48,-2%
130,MHFZ,Natl Portfolio,Amman,Financials,Investment Banking & Investment Services,JOD 2.76M,-4.1x,0.02,JOD 0.65,3.2%
131,SABK,Sabaek Invest,Amman,Financials,Investment Banking & Investment Services,JOD 2.70M,252.6x,2.32,JOD 0.45,0%
132,NAST,National Steel Industry Company PSC,Amman,Basic Materials,Metals & Mining,JOD 2.56M,30.6x,0.74,JOD 0.88,1.2%
133,SURA,Sura Development And Invest,Amman,Real Estate,Real Estate Operations,JOD 2.42M,-108.6x,-1.15,JOD 0.76,0%
134,JEDI,Dimensions,Amman,Real Estate,Real Estate Operations,JOD 2.32M,-185.2x,-6.78,JOD 4.41,-4.7%
135,NAQL,Transport Barter,Amman,Industrials,Freight & Logistics Services,JOD 2.23M,-2.9x,0.05,JOD 0.16,0%
