1303,ABOG,clearvise,Dusseldorf,Utilities,Electrical Utilities & IPPs,€146.94M,20.8x,,€1.89,-1.6%
1304,FOPE,Fope,Milan,Consumer Cyclicals,Textiles & Apparel,€146.87M,14.5x,-2.22,€27.20,0%
1305,NANOFH,Nanoform Finland Plc,Helsinki,Healthcare,Biotechnology & Medical Research,€146.62M,-5.9x,1.04,€1.74,1.3%
1306,MASIA,Masi Agricola SpA,Milan,Consumer Non-Cyclicals,Beverages,€145.64M,-112.9x,,€4.53,6.8%
1307,SQRL,Squirrel Media,Madrid,Consumer Cyclicals,Media & Publishing,€145.49M,14x,,€1.61,0%
1308,TNRC,Consort NT,Paris,Technology,Software & IT Services,€145.28M,,,€70,0%
1309,BLEKEDROSr,BLE Kedros RE Investment,Athens,Real Estate,Real Estate Operations,€144.87M,18.7x,0.06,€3.54,0%
1310,CRZK,CR Capital,Xetra,Real Estate,Real Estate Operations,€144.41M,2.1x,-0.07,€6.14,0.7%
1311,SBC,Sicily By Car,Milan,Industrials,Passenger Transportation Services,€144.34M,9.1x,,€4.44,0.9%
1312,INDXA,Indexa Capital,Madrid,Financials,Investment Banking & Investment Services,€143.88M,355.4x,95.54,€9.90,0%
1313,LL1SPAC,Lifeline,Helsinki,Financials,Investment Holding Companies,€143.75M,74.8x,0.09,€11.50,0%
1314,PAPL,Payton Planar,Brussels,Industrials,"Machinery, Tools, Heavy Vehicles, Trains & Ships",€143.13M,10.1x,-3.3,€8.10,1.3%
1315,CY4,Cy4gate,Milan,Technology,Software & IT Services,€143.12M,-12.1x,0.01,€6.19,3.3%
1316,MDM,Maisons du Monde,Paris,Consumer Cyclicals,Specialty Retailers,€142.06M,-8.7x,0.05,€3.67,4.4%
1317,2HR,H&R,Xetra,Basic Materials,Chemicals,€141.44M,11.3x,-0.17,€3.76,1.6%
1318,DKUPL,Adl Partner,Paris,Consumer Cyclicals,Media & Publishing,€140.44M,11.4x,0.7,€35.40,0.3%
1319,ECNL,Aquafil,Milan,Consumer Cyclicals,Textiles & Apparel,€140.33M,-4.3x,,€2.81,1.4%
1320,MLCHE,Cheops Technology,Paris,Technology,Software & IT Services,€140.30M,25.8x,,€61,0%
1321,GENFIN,GeneralFinance,Milan,Financials,Banking Services,€140.25M,8.5x,,€11.10,0%
1322,RLRT,Roularta,Brussels,Consumer Cyclicals,Media & Publishing,€140.21M,55.8x,-0.84,€11.15,1.8%
1323,BEAG,:Be,Vienna,Financials,Investment Holding Companies,€140M,109.9x,,€2.80,0%
1324,LPHr,Lavipharm SA,Athens,Healthcare,Pharmaceuticals,€139.17M,58.9x,,€0.82,2.5%
1325,SJJG,Serviceware,Xetra,Technology,Software & IT Services,€138.60M,-74.2x,-1.28,€13.20,2.3%
1326,EXAI,ExpertAi,Milan,Technology,Software & IT Services,€138.57M,-9.6x,-0.21,€1.42,0%
1327,DHH,Dominion Hosting Holding,Milan,Industrials,Professional & Commercial Services,€137.99M,39.1x,1.54,€27.20,-3.6%
1328,LEMON,Lemonsoft Oyj,Helsinki,Technology,Software & IT Services,€137.49M,27.9x,,€7.40,0%
1329,MPCKk,MPC Capital,Frankfurt,Financials,Investment Banking & Investment Services,€137.47M,9.1x,0.11,€3.90,-1.5%
1330,SMCP,Smcp,Paris,Consumer Cyclicals,Specialty Retailers,€136.54M,-4.4x,0.03,€1.81,0.8%
1331,KULG,Kulmbacher Brauerei,Munich,Consumer Non-Cyclicals,Beverages,€136.42M,23x,1.32,€40.40,-0.5%
1332,WARB,Warehouses Estates,Brussels,Real Estate,Residential & Commercial REITs,€136.26M,14.2x,-0.54,€38.90,1%
1333,PUS,Pulsion,Munich,Healthcare,Healthcare Equipment & Supplies,€136.04M,27x,-0.9,€16.50,0%
1334,ALHEX,Hexaom,Paris,Consumer Cyclicals,Homebuilding & Construction Supplies,€136.02M,4.1x,0.02,€19.90,0.8%
1335,MLSMB,Samba Digital,Lisbon,Consumer Cyclicals,Media & Publishing,€136M,107.4x,1.45,€13.60,0%
1336,DIB,Digital Bros,Milan,Technology,Software & IT Services,€135.66M,-16.8x,0.12,€9.51,4.5%
1337,ALKEY,Keyrus,Paris,Technology,Software & IT Services,€135.18M,38.9x,-4.29,€8.50,-0.9%
1338,CEV,Viviendas en Alquiler,Madrid,Real Estate,Real Estate Operations,€134.30M,12.3x,-0.2,€5.80,0%
1339,AMCr,Athens Medical,Athens,Healthcare,Healthcare Providers & Services,€133.57M,19.5x,,€1.54,1.3%
1340,RLVG,Rheinland Holding,Dusseldorf,Financials,Insurance,€132.86M,14.4x,-0.72,€34.60,0%
1341,GRG1L,Grigeo AB,Munich,Consumer Non-Cyclicals,Personal & Household Products & Services,€132.71M,6.4x,0.2,€1.05,0%
1342,ORILINAr,Orilina Properties AEEAP,Athens,Real Estate,Real Estate Operations,€132.21M,10.1x,0.84,€0.86,0%
1343,ABP,Azienda Bresciana Petroli Nocivelli SpA,Milan,Industrials,Construction & Engineering,€132.15M,11.8x,1.89,€4.34,0.9%
1344,MSGL,MSG Life,Hamburg,Technology,Software & IT Services,€131.83M,14.1x,,€3.08,0%
1345,WUG,Westag&Getalit ST,Frankfurt,Consumer Cyclicals,Homebuilding & Construction Supplies,€130.76M,48x,0.07,€28.80,0%
1346,WUG3_p,Westag&Getalit VZO,Frankfurt,Consumer Cyclicals,Homebuilding & Construction Supplies,€130.76M,48x,,€26,0%
1347,AIFORIA,Aiforia Tech Oyj,Helsinki,Technology,Software & IT Services,€130.38M,-8.2x,1.74,€4.59,1.5%
1348,TRNG,Transgene,Paris,Healthcare,Biotechnology & Medical Research,€130.01M,-4.4x,-0.18,€0.99,-0.2%
1349,BSSG,Beta Systems Software,Frankfurt,Technology,Software & IT Services,€129.72M,59.8x,-0.93,€28.20,0%
1350,ALHGR,Hoffmann Green,Paris,Basic Materials,Construction Materials,€129.65M,-18x,0.98,€8.84,-0.2%
1351,YVIT,Vitruvio Real Estate,Madrid,Real Estate,Residential & Commercial REITs,€129.51M,38.4x,3.26,€14.10,0%
1352,CYB,Cyberoo,Milan,Technology,Software & IT Services,€129.43M,33.3x,0.89,€3.14,-1.9%
1353,HYSG,Hybrid Software,Brussels,Technology,Software & IT Services,€129.43M,33.1x,0.03,€3.86,0.5%
1354,DOVA,DoValue,Milan,Financials,Banking Services,€129.35M,-20.1x,0.05,€1.67,-2.9%
1355,PRO,Banca Profilo,Milan,Financials,Banking Services,€129.30M,10.9x,,€0.20,0%
1356,CED,Caltagirone Editore,Milan,Consumer Cyclicals,Media & Publishing,€129.22M,8.2x,0.09,€1.21,0.8%
1357,ALVU,Vente Unique.com,Paris,Consumer Cyclicals,Specialty Retailers,€128.68M,13.5x,0.03,€13.30,0%
1358,ALPUL,Pullup Entertainment,Paris,Technology,Software & IT Services,€128.25M,-4.8x,0.01,€15.58,4.3%
1359,YAI1,All Iron Re,Madrid,Real Estate,Residential & Commercial REITs,€128.08M,8.8x,0.13,€9.70,0%
1360,CBHB,Brouwerij  Handelsmaatschappij NV,Brussels,Consumer Non-Cyclicals,Beverages,€127.50M,-29x,0.15,"€1,700",0%
1361,VRKP,Vranken-Pommery,Paris,Consumer Non-Cyclicals,Beverages,€127.41M,20.7x,-0.53,€14.35,0.4%
1362,EVS,Eviso,Milan,Utilities,Electrical Utilities & IPPs,€126.66M,58.3x,,€5.24,-0.4%
1363,WHATS,What’s Cooking NV,Brussels,Consumer Non-Cyclicals,Food & Tobacco,€126.59M,16.4x,0.21,€68.20,0.6%
1364,MTTI,Mittel,Milan,Financials,Investment Holding Companies,€126.50M,2.5x,0,€1.55,-0.6%
1365,KTCG,Kapsch Traffic,Vienna,Technology,Communications & Networking,€126.41M,5.1x,0.03,€8.84,0%
1366,MED,Medica,Milan,Healthcare,Biotechnology & Medical Research,€125.85M,42.4x,-1.33,€29.80,0%
1367,DEF,Defama Deutsche Fachmarkt,Xetra,Real Estate,Real Estate Operations,€125.76M,31x,-1.22,€26.20,-0.8%
1368,CBOT,CBO Territoria,Paris,Real Estate,Real Estate Operations,€125.70M,8.9x,-0.92,€3.50,-0.6%
1369,TEXB,Texaf SA,Brussels,Real Estate,Real Estate Operations,€125.40M,10.8x,0.28,€34.20,0.6%
1370,SPTG,Sparta,Frankfurt,Financials,Investment Banking & Investment Services,€125.32M,-6.2x,-0.13,€26,0%
1371,SLMS,Salamis Tours,Cyprus,Consumer Cyclicals,Hotels & Entertainment Services,€124.20M,10x,-0.91,€3.40,-1.2%
1372,CAIROMEZr,Cairo Mezz Plc,Athens,Financials,Banking Services,€123.64M,1x,0,€0.40,0%
1373,ALFLE,Fleury Michon,Paris,Consumer Non-Cyclicals,Food & Tobacco,€123.48M,12x,0.02,€29.60,1.4%
1374,SOME,Somec,Milan,Consumer Cyclicals,Homebuilding & Construction Supplies,€123.30M,-10.6x,0.02,€17.90,1.4%
1375,CHMS,Mont Blanc,Paris,Consumer Cyclicals,Hotels & Entertainment Services,€123.11M,7x,,€139,1.5%
1376,SWAG,Schloss Wachenheim,Xetra,Consumer Non-Cyclicals,Beverages,€122.76M,14x,-0.75,€15.50,0%
1377,E4I,Multitude SE,Xetra,Financials,Banking Services,€122.34M,10.3x,0.22,€5.75,5.3%
1378,GAMQ,General Alquiler Maquinaria,Madrid,Industrials,Professional & Commercial Services,€122.05M,13.5x,0.67,€1.28,1.2%
1379,UPG,Unifiedpost Group,Brussels,Technology,Software & IT Services,€121.79M,-1.4x,0.02,€3.23,-1.5%
1380,MMSA,Mapfre Middlesea,Malta,Financials,Insurance,€121.44M,9.6x,0.13,€1.32,0%
1381,LRHR,Liburnia Riviera Hoteli DD,Zagreb,Consumer Cyclicals,Hotels & Entertainment Services,€121.05M,46.8x,,€400,0%
1382,YADR,Adriano Care SOCIMI,Madrid,Real Estate,Residential & Commercial REITs,€120.92M,-321.4x,2.98,€10.10,0%
1383,CGR,Vitura,Paris,Real Estate,Residential & Commercial REITs,€120.19M,-0.6x,0.01,€7.05,0%
1384,ABIT,Abitare In,Milan,Real Estate,Real Estate Operations,€119.65M,27.3x,,€4.53,4.1%
1385,0131,Cheuk Nang,Stuttgart,Real Estate,Real Estate Operations,€119.44M,2.9x,0,€0.18,-0.5%
1386,ENRS,Enerside Energy,Madrid,Energy,Renewable Energy,€118.83M,-3.1x,0.02,€3.18,-0.6%
1387,DLKV,Dalekovod,Zagreb,Industrials,"Machinery, Tools, Heavy Vehicles, Trains & Ships",€118.79M,-71.7x,0.47,€2.88,-4%
1388,LOUn,DEAG Deutsche Entertainment AG,Hamburg,Consumer Cyclicals,Hotels & Entertainment Services,€118.73M,-43.1x,0.28,€5.45,-0.9%
1389,NACON,Nacon,Paris,Technology,Software & IT Services,€117.86M,6.7x,0.19,€1.15,2.7%
1390,LOM,Lombard Bank Malta,Malta,Financials,Banking Services,€117.47M,8.4x,-0.25,€0.76,-3.8%
1391,TITAN,Titanium,Helsinki,Financials,Investment Banking & Investment Services,€116.91M,12.1x,-0.7,€11.35,-1.3%
1392,TWSr,Thessaloniki Water and Sewage,Athens,Utilities,Water & Related Utilities,€116.16M,94.1x,0.71,€3.20,-0.6%
1393,GFRN,Gefran,Milan,Technology,Electronic Equipment & Parts,€116.06M,10.1x,-1.21,€8.06,1.3%
1394,HPHA,Heidelberg Pharma AG,Xetra,Healthcare,Biotechnology & Medical Research,€116.05M,-8.9x,-0.16,€2.49,1.6%
1395,RSU1L,Rokiskio Suris,Munich,Consumer Non-Cyclicals,Food & Tobacco,€115.52M,7.2x,0.41,€3.16,3.3%
1396,YISC,Isc Fresh Water,Madrid,Real Estate,Real Estate Operations,€115.45M,14.1x,-0.42,€15.40,0%
1397,MDF,Duro Felguera,Madrid,Industrials,Construction & Engineering,€115.34M,-2.3x,0.01,€0.54,1.1%
1398,MBKG,Merkur Bank KGaA,Xetra,Financials,Banking Services,€115.13M,10.6x,,€14.80,0%
1399,PRFr,Profile Syst,Athens,Technology,Software & IT Services,€115.02M,29.5x,-2.16,€4.70,2.6%
1400,OMR,Omer Spa,Milan,Industrials,"Machinery, Tools, Heavy Vehicles, Trains & Ships",€114.54M,13.4x,14.59,€4,1%
1401,BSTA,Banca Sistema Spa,Milan,Financials,Banking Services,€114.44M,6.7x,,€1.43,0.7%
1402,AIW,Almawave SpA,Milan,Technology,Software & IT Services,€113.93M,13.6x,0.29,€3.80,1.9%
1403,TTRGn,Technotrans AG,Xetra,Industrials,"Machinery, Tools, Heavy Vehicles, Trains & Ships",€113.29M,14.9x,-0.58,€16.20,-3%
1404,LOCAL,Solocal,Paris,Technology,Software & IT Services,€113.28M,-0x,0,€0.004,0%
1405,BST1,Bastei Lueb,Xetra,Consumer Cyclicals,Media & Publishing,€112.86M,11.5x,0.13,€8.55,0.6%
1406,SECU,Secuoya Grupo de Comunicacion S.A.,Madrid,Consumer Cyclicals,Media & Publishing,€112.77M,36.1x,-2.93,€14.10,0%
1407,AMEN,Aeternal Mentis,Madrid,Technology,Software & IT Services,€112.55M,383x,15.21,€8.55,0%
1408,RFG,Racing Force,Milan,Consumer Cyclicals,Leisure Products,€112.50M,22.5x,,€4.11,0%
1409,YIPS,Inversa Prime,Madrid,Real Estate,Residential & Commercial REITs,€112.30M,5.1x,,€1.44,0%
1410,LLYC,Llorente Cuenca Madrid SA,Madrid,Consumer Cyclicals,Media & Publishing,€111.88M,15.1x,,€9.90,0%
1411,ORTHEX,Orthex Oyj,Helsinki,Basic Materials,Chemicals,€111.88M,17.4x,0.08,€6.46,2.5%
1412,MEDG,MediClin AG,Frankfurt,Healthcare,Healthcare Providers & Services,€111.15M,-7.4x,0.04,€2.34,-3.3%
1413,ALESE,Entech SE,Paris,Utilities,Electrical Utilities & IPPs,€111.08M,-38.1x,,€7.82,2.4%
1414,LIK,Limes Schlosskliniken,Xetra,Healthcare,Healthcare Providers & Services,€110.83M,33x,-1.73,€378,0%
1415,RSL2,R. Stahl AG,Xetra,Industrials,"Machinery, Tools, Heavy Vehicles, Trains & Ships",€110.77M,397.7x,-4.28,€17.50,-2.2%
1416,AGP,Altea Green Power,Milan,Energy,Renewable Energy,€110.63M,20.8x,,€6.39,1.1%
1417,OLEO,Deoleo,Madrid,Consumer Non-Cyclicals,Food & Tobacco,€110.50M,-8.5x,0.06,€0.22,0.9%
1418,MLCM,Malin Corporation plc,Ireland,Healthcare,Pharmaceuticals,€110.50M,23.8x,,€5.85,0%
1419,ALBON,Lebon,Paris,Financials,Investment Banking & Investment Services,€110.37M,12.8x,,€96.60,0%
1420,TUR,Tubos Reunid,Madrid,Basic Materials,Metals & Mining,€109.89M,2x,0.07,€0.64,1.1%
1421,CBSM,SCBSM,Paris,Real Estate,Residential & Commercial REITs,€109.62M,-21.6x,0.2,€8,0%
1422,GMMG,Grammer AG,Xetra,Consumer Cyclicals,Automobiles & Auto Parts,€109.57M,-204.2x,-0.17,€7.35,-2.6%
1423,IVAA,Inventiva,Paris,Healthcare,Biotechnology & Medical Research,€109.44M,-0.9x,0.01,€2.10,1.4%
1424,NTH,Naturhouse Health SA,Madrid,Consumer Cyclicals,Specialty Retailers,€109.41M,9.8x,0.55,€1.83,-1.1%
1425,ORY,Oryzon Genomics,Madrid,Healthcare,Biotechnology & Medical Research,€109.14M,-28x,1.91,€1.74,-0.2%
1426,CYPC,Cyprus Cement,Cyprus,Basic Materials,Construction Materials,€109.04M,18x,-0.22,€0.80,0.6%
1427,ALMDT,Mediantechn,Paris,Healthcare,Healthcare Equipment & Supplies,€108.90M,-4.7x,-1.79,€5.97,-0.3%
1428,LAEP,Latecoere,Paris,Industrials,Aerospace & Defense,€108.72M,-0x,,€0.009,1.2%
1429,ELC,Elica,Milan,Consumer Cyclicals,Household Goods,€108.69M,44x,-0.55,€1.76,0%
1430,MRFr,MIG Holdings,Athens,Industrials,Freight & Logistics Services,€108.36M,25.1x,-0.26,€3.46,0.9%
1431,INDB,Indel B,Milan,Industrials,"Machinery, Tools, Heavy Vehicles, Trains & Ships",€107.96M,10.8x,-0.52,€20.40,1%
1432,TSL,Tessellis,Milan,Technology,Telecommunications Services,€107.88M,-1.5x,-0.28,€0.46,0%
1433,RLT,Relatech,Milan,Technology,Software & IT Services,€107.87M,29.1x,0.28,€2.52,-0.4%
1434,ALPDX,Piscines Desjoyaux,Paris,Consumer Cyclicals,Leisure Products,€107.70M,8.8x,-0.3,€11.95,0.4%
1435,GSP,Gas Plus,Milan,Energy,Oil & Gas,€107.63M,2.2x,0,€2.47,1.6%
1436,DMRE,Demire Deutsche Mittelstand RE,Xetra,Real Estate,Real Estate Operations,€107.62M,2.9x,0.01,€1,47.1%
1437,CAMB,Campine,Brussels,Basic Materials,Chemicals,€107.25M,7.9x,-0.59,€71.50,-1.4%
1438,PREMr,Premia AE,Athens,Real Estate,Real Estate Operations,€107.20M,14.9x,-0.26,€1.24,-0.8%
1439,MLSCI,Scientia School,Paris,Academic & Educational Services,Professional & Business Education,€106.80M,"-2,893x",,€4.18,0%
1440,ALVAZ,Vaziva,Paris,Consumer Non-Cyclicals,Personal & Household Products & Services,€106.73M,,,€39.80,0%
1441,H2OG,Enapter,Frankfurt,Energy,Renewable Energy,€106.60M,-14.9x,-0.3,€3.92,0.5%
1442,LUKA,Luka Rijeka,Zagreb,Industrials,Transport Infrastructure,€106.50M,13x,,€7.90,0%
1443,UMBG,BME:USI,Madrid,Industrials,Construction & Engineering,€106.26M,,0.01,€4.96,
1444,ALREW,Reworld Media,Paris,Consumer Cyclicals,Media & Publishing,€106.09M,4.6x,-0.06,€1.94,-0.6%
1445,UD,Unidata,Milan,Technology,Telecommunications Services,€106.07M,6.6x,,€3.50,1.7%
1446,INCLU,Inclusio,Brussels,Real Estate,Real Estate Operations,€105.34M,3.5x,0.07,€14.35,1.1%
1447,SRPG,SRP Groupe SA,Paris,Consumer Cyclicals,Diversified Retail,€105.04M,-6x,0.02,€0.91,2.9%
1448,MLVSY,Versity,Paris,Real Estate,Real Estate Operations,€104.22M,-6.5x,,€1.05,0%
1449,ATPL,Atlantska Plovidba,Zagreb,Industrials,Freight & Logistics Services,€104.02M,-7.6x,,€49.80,3.8%
1450,YTAN,Tander Inversiones SOCIMI,Madrid,Real Estate,Residential & Commercial REITs,€103.95M,94.6x,-1.41,€12.20,0%
1451,VALS,Valsoia,Milan,Consumer Non-Cyclicals,Food & Tobacco,€103.61M,13.2x,,€9.62,-1%
1452,NXTE,Nueva Expresion,Madrid,Consumer Cyclicals,Textiles & Apparel,€103.23M,-7.2x,,€0.30,-1%
1453,YMRE,Meridia RE III,Madrid,Real Estate,Residential & Commercial REITs,€103.05M,-39.3x,0.38,€0.84,0%
1454,CSHG,Cenit AG,Xetra,Technology,Software & IT Services,€102.92M,34x,-0.57,€12.20,-2.4%
1455,ALOKW,Groupe Okwind,Paris,Utilities,Electrical Utilities & IPPs,€102.61M,20.8x,0.06,€12.50,0.6%
1456,PVMEZZr,Phoenix Vega Mezz Plc,Athens,Financials,Investment Banking & Investment Services,€102.28M,9.3x,0.07,€0.08,0%
1457,MAAT,Maat Pharma,Paris,Healthcare,Biotechnology & Medical Research,€102.16M,-5.5x,0.29,€10.10,0%
1458,NFN,NFON,Xetra,Technology,Telecommunications Services,€101.85M,-384.4x,,€6.15,0%
1459,HNLG,Dr. Hoenle AG,Xetra,Industrials,"Machinery, Tools, Heavy Vehicles, Trains & Ships",€101.54M,-18.9x,-0.24,€16.75,-1.2%
1460,SPAN,Span dd,Zagreb,Technology,Software & IT Services,€101.50M,81.7x,-1.04,€52,-0.8%
1461,MCP,Media Capital,Lisbon,Consumer Cyclicals,Media & Publishing,€101.42M,300x,,€1.20,0%
1462,ASTr,Alpha Astika Akinita SA,Athens,Real Estate,Real Estate Operations,€101.36M,23.8x,-4.25,€7.24,8.1%
1463,MUTG_p,Mineralbrunnen Ueberkingen T Pref,Frankfurt,Consumer Non-Cyclicals,Beverages,€101.24M,16.6x,,€12.80,0%
1464,MUTG,Mineralbrunnen Ueberkingen T,Frankfurt,Consumer Non-Cyclicals,Beverages,€101.24M,16.6x,15.45,€13.30,0%
1465,RAP1V,Rapala VMC Oyj,Helsinki,Consumer Cyclicals,Leisure Products,€100.69M,-30.5x,-0.71,€2.59,-0.4%
1466,QBYn,q.beyond,Xetra,Technology,Software & IT Services,€100.41M,-8.8x,-0.13,€0.82,0.2%
1467,DKG,Deutsche Konsum REIT,Xetra,Real Estate,Real Estate Operations,€100.19M,-0.5x,0,€2.85,-1%
1468,JBOG,Jacques Bogart,Paris,Consumer Non-Cyclicals,Personal & Household Products & Services,€99.47M,26.3x,0.12,€6.78,3.7%
1469,SB1G,Smartbroker Holding,Xetra,Technology,Software & IT Services,€99.34M,-15.5x,-0.4,€5.92,1%
1470,HLGZ,Highlight Communications,Xetra,Consumer Cyclicals,Media & Publishing,€99.30M,-9x,0.03,€1.81,2.8%
1471,PQ,Piquadro,Milan,Consumer Cyclicals,Textiles & Apparel,€99.11M,9.5x,0.15,€2.10,0.5%
1472,FOEQ,Forestiere Equatoriale,Paris,Industrials,Transport Infrastructure,€98.93M,147.4x,0.84,€700,0%
1473,EFECTE,Efecte,Helsinki,Technology,Software & IT Services,€98.76M,-73.9x,0.21,€15.30,0%
1474,OLYr,Techn Olympic,Athens,Industrials,Construction & Engineering,€98.13M,55.7x,0.45,€2.46,1.2%
1475,MCON,Mincon Group P,Ireland,Industrials,"Machinery, Tools, Heavy Vehicles, Trains & Ships",€97.74M,65.7x,-0.58,€0.46,0%
1476,ALMDG,MGI Digital,Paris,Industrials,"Machinery, Tools, Heavy Vehicles, Trains & Ships",€97.58M,11.9x,0.92,€15.86,1%
1477,MLRSR,Rsr Singular,Lisbon,Real Estate,Residential & Commercial REITs,€97.50M,-44.6x,0,€0,0%
1478,BTLS,Biotalys NV,Brussels,Consumer Non-Cyclicals,Food & Tobacco,€96.47M,-4.7x,-0.38,€2.98,-0.7%
1479,HP3An,Ringmetall SE,Xetra,Industrials,"Machinery, Tools, Heavy Vehicles, Trains & Ships",€96.22M,16.5x,-0.26,€3.31,3.1%
1480,SCBYT,Bytetravel,Madrid,,,€95.95M,,,€3.20,0%
1481,MLUAV,Embention Sistemas Inteligentes,Paris,Industrials,Professional & Commercial Services,€95.72M,,,€16,0%
1482,FIM,FIM Bank plc,Malta,Financials,Banking Services,€95.70M,"-3,448.3x",-33.78,€0.18,0.5%
1483,KEO,Keo Plc,Cyprus,Consumer Non-Cyclicals,Beverages,€95.33M,8.7x,0.16,€2.26,2.7%
1484,SMAR,Smartphoto,Brussels,Consumer Cyclicals,Specialty Retailers,€95.15M,14x,0.47,€26.80,0%
1485,ALPJT,Poujoulat,Paris,Consumer Cyclicals,Homebuilding & Construction Supplies,€94.95M,10.4x,-0.16,€12.30,1.6%
1486,ATOS,Atos,Paris,Technology,Software & IT Services,€94.82M,-0x,0,€0.86,2%
1487,NF4,Netfonds,Xetra,Financials,Investment Banking & Investment Services,€94.04M,-155x,0.9,€40.60,1%
1488,YENT,Entre Cua Socimi,Madrid,Real Estate,Residential & Commercial REITs,€93.94M,81.9x,-3.21,€1.72,0%
1489,LACR,Lacroix Group,Paris,Industrials,"Machinery, Tools, Heavy Vehicles, Trains & Ships",€93.66M,21.8x,-0.35,€20,1.5%
1490,MZXG,Masterflex,Xetra,Industrials,"Machinery, Tools, Heavy Vehicles, Trains & Ships",€93.49M,10.9x,0.67,€9.72,-3.8%
1491,EKI,Ekinops SA,Paris,Technology,Communications & Networking,€93.40M,-107.8x,1,€3.46,-0.1%
1492,ALMr,Alumil,Athens,Basic Materials,Metals & Mining,€93.35M,48.5x,-0.53,€2.88,-0.4%
1493,LQAG,Laiqon,Frankfurt,Financials,Investment Banking & Investment Services,€93.30M,-6.9x,1.34,€4.90,7.2%
1494,FLXr,Flexopack SA,Athens,Basic Materials,Containers & Packaging,€93M,6.1x,0.97,€7.90,0%
1495,ALECR,Eurofins-Cerep,Paris,Healthcare,Biotechnology & Medical Research,€92.81M,9.4x,,"€18,400",-6.6%
1496,INCI,Innovatec,Milan,Industrials,Professional & Commercial Services,€92.68M,956x,-14.96,€0.96,0%
1497,ADOC,Adocia,Paris,Healthcare,Biotechnology & Medical Research,€92.65M,-3.2x,0.04,€6.16,7.7%
1498,WOLFG,Meta Wolf,Frankfurt,Basic Materials,Construction Materials,€92.18M,-34.3x,0.03,€3.70,-1.1%
1499,GROWE,Growens,Milan,Technology,Software & IT Services,€92.08M,1.8x,-0.01,€7.26,0%
1500,PREFr,Performance Technologies,Athens,Technology,Software & IT Services,€91.91M,19.9x,0.91,€6.59,0.8%
1501,DFV,DFV Deutsche,Xetra,Financials,Insurance,€91.90M,22.1x,2.88,€6.30,0%
1502,INLIFr,Interlife General Insurance Company,Athens,Financials,Insurance,€91.09M,6.3x,0,€4.93,0.6%
1503,OPTOMED,Optomed,Helsinki,Healthcare,Healthcare Equipment & Supplies,€90.92M,-17.2x,-1.07,€5.11,10.1%
1504,HDF,Hydrogene De France,Paris,Industrials,Construction & Engineering,€90.89M,-12.1x,0.09,€6.30,-0.2%
1505,CABLE,Global InterConnection Group Ltd,Amsterdam,Industrials,"Machinery, Tools, Heavy Vehicles, Trains & Ships",€90.65M,-3x,0.01,€4.85,0%
1506,YGOP,Gop Properties,Madrid,Real Estate,Real Estate Operations,€90.56M,21.4x,-0.48,€15.20,0%
1507,DTH,Defence Tech Holding,Milan,Technology,Software & IT Services,€90.42M,25.1x,,€3.54,1.7%
1508,VOC,Vocento,Madrid,Consumer Cyclicals,Media & Publishing,€90.31M,57.7x,0.37,€0.76,1.6%
1509,ILKKA1,Ilkka Yhtyma,Helsinki,Consumer Cyclicals,Media & Publishing,€89.77M,15.1x,0.03,€3.54,0%
1510,AL2SI,2Crsi,Paris,Technology,"Computers, Phones & Household Electronics",€89.54M,-4.7x,,€4.02,4.4%
1511,ALLUX,Installux,Paris,Consumer Cyclicals,Homebuilding & Construction Supplies,€89.50M,13.7x,-60.6,€320,0%
1512,V3SG,Vectron Systems,Xetra,Technology,Office Equipment,€89.43M,-114.4x,-1.33,€11.10,0%
1513,HEET,Heeton,Stuttgart,Real Estate,Real Estate Operations,€89.40M,-33.9x,0.17,€0.16,-0.6%
1514,ALCAR,Carmat,Paris,Healthcare,Healthcare Equipment & Supplies,€89.38M,-1.2x,-0.19,€2.56,-1.5%
1515,PWO,PWO AG,Frankfurt,Consumer Cyclicals,Automobiles & Auto Parts,€89.38M,6.2x,0.22,€28.60,0%
1516,ALLEC,Cogelec,Paris,Technology,Communications & Networking,€89.34M,19.8x,0.01,€10.70,-2.7%
1517,C7D,Chanjet Info Tech,Frankfurt,Technology,Software & IT Services,€89.26M,43.2x,0.56,€0.27,2.2%
1518,SPINN,Spinnova Oy,Helsinki,Consumer Cyclicals,Textiles & Apparel,€89.16M,-4.6x,0.15,€1.69,-1.1%
1519,ALIDS,Idsud,Paris,Financials,Investment Holding Companies,€89.06M,4.8x,0.02,€180,0%
1520,93M1k,MPH Health Care AG,Xetra,Healthcare,Pharmaceuticals,€89.05M,3x,1.96,€21,2.9%
1521,ALNSE,NSE SA,Paris,Technology,Electronic Equipment & Parts,€88.60M,21.5x,0.58,€27.90,1.8%
1522,CTNGk,Centrotherm,Frankfurt,Energy,Renewable Energy,€87.82M,4.7x,,€4.15,0%
1523,CROS,Crosswood,Paris,Real Estate,Real Estate Operations,€87.72M,-49.1x,0.38,€8.25,0%
1524,YVCP,Veracruz Socimi,Madrid,Real Estate,Residential & Commercial REITs,€87.43M,27.3x,1.49,€31.60,0%
1525,SRV1V,SRV Group plc,Helsinki,Industrials,Construction & Engineering,€87.40M,-10x,-0.22,€5.16,2.4%
1526,ALBG,Allgaeuer Brauhaus,Munich,Consumer Non-Cyclicals,Beverages,€87M,-133x,0.53,"€1,000",0%
